"School"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 15” (305044, Курская область, г. Курск, ул. Краснознаменная, д. 13)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 16” (305031, Курская область, г. Курск, ул. Стрелецкая 2-я, д. 46)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 17” (305035, Курская область, г. Курск, ул. Пионеров, д. 84)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 19” (305003, Курская область, г. Курск, ул. Павлуновского, д. 99)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 20 имени А.А. Хмелевского” (305047, Курская область, г. Курск, ул. Комарова, д. 3)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 22” (305046, Курская область, г. Курск, пр-д Светлый, зд. 15)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 23 имени Героя Советского Союза Ачкасова С.В.” Курского района Курской области (305545, Курская область, Курский район, д. Халино, ул. Ачкасова, д. 12)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 29 с углубленным изучением отдельных предметов имени И.Н. Зикеева” (305018, Курская область, г. Курск, ул. Краснополянская, зд. 2А)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 30 имени Натальи Ивановны Сердюк” (305018, Курская область, г. Курск, ул. Серегина, д. 41)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 31 имени Г ероя Советского Союза Алексея Максимовича Ломакина” (305021, Курская область, г. Курск, ул. Школьная, д. 3Б)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 33” (305026, Курская область, г. Курск, ул. Менделеева, д. 19)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 34 имени В.М. Бочарова” (305009, Курская область, г. Курск, ул. ВЧК, зд. 47)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 35 им. К.Д. Воробьева” (305022, Курская область, г. Курск, ул. Республиканская, д. 50, Б/1)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 36” (305044, Курская область, г. Курск, ул. Станционная, д. 8)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 37” (305022, Курская область, г. Курск, ул. Каширцева, д. 54)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 39 имени К.Ф. Ольшанского” (305007, Курская область, г. Курск, ул. Ольшанского, д. 27)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 40” (305008, Курская область, г. Курск, ул. 50 лет Октября, зд. 163)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 41 имени В.В. Сизова” (305025, Курская область, г. Курск, пр-д Магистральный, д. 20)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 43 им. Г.К. Жукова” (305018, Курская область, г. Курск, ул. Белгородская, д. 21)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 45 имени Г ероя Советского Союза Василия Ивановича Крюкова” (305045, Курская область, г. Курск, ул. Крюкова, зд. 5)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 46” (305047, Курская область, г. Курск, ул. Комарова, д. 27)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 47 имени С.В. Широбокова” (305045, Курская область, г. Курск, пер. Промышленный 7-й, д. 9)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 48 имени P.M. Каменева” (305018, Курская область, г. Курск, ул. Серегина, д. 17)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 49” (305047, Курская область, г. Курск, ул. Дейнеки, д. 36)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 50 имени Юрия Алексеевича Гагарина” (305018, Курская область, г. Курск, ул. Серегина, д. 12)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 51” (305040, Курская область, г. Курск, ул. Веспремская, д. 1 А)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 53 имени дважды Героя Советского Союза Александра Ильича Родимцева” (305018, Курская область, г. Курск, ул. Черняховского, д. 32)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 54 имени Героя Советского Союза Николая Алексеевича Бредихина” (305048, Курская область, г. Курск, пр-д Сергеева, д. 14)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 57” (305038, Курская область, г. Курск, ул. К. Воробьева, д. 13)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 58 имени генерал-майора М.В. Овсянникова” (305005, Курская область, г. о. город Курск, г. Курск, пр-кт Вячеслава Клыкова, д. 65)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 59 имени ветерана Великой Отечественной войны дважды Героя Советского Союза подполковника Григория Михайловича Мыльникова” (305038, Курская область, г. Курск, ул. Мыльникова, д. 8)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 60 имени героев Курской битвы” (305021, Курская область, г. Курск, пр-кт Победы, д. 16)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 61 имени П.А. Михина” (305006, Курская область, г. Курск, пр-кт Анатолия Дериглазова, д. 27А)"
"Муниципальное бюджетное общеобразовательное учреждение “Средняя общеобразовательная школа № 62 имени B.C. Барышева” (305006, Курская область, г. о. город Курск, г. Курск, пр-кт Анатолия Дериглазова, зд. 101)"
"Муниципальное бюджетное общеобразовательное учреждение “Сугровская основная общеобразовательная школа” Льговского района Курской области (307743, Курская область, Льговский район, с. Сугрово)"
"Муниципальное бюджетное общеобразовательное учреждение “Усланская средняя общеобразовательная школа” (306235, Курская область, Обоянский район, с. Усланка, ул. Центральная, д. 7Б)"
"Муниципальное бюджетное общеобразовательное учреждение “Ушаковская средняя общеобразовательная школа” Курского района Курской области (305512, Курская область, Курский район, п. Камыши, д. 1)"
"Муниципальное бюджетное общеобразовательное учреждение “Цуканово-Бобрикская основная общеобразовательная школа” Льговского района Курской области (307702, Курская область, Льговский район, с. Цуканово-Бобрик)"
"Муниципальное бюджетное общеобразовательное учреждение “Чекмаревская основная общеобразовательная школа” (306252, Курская область, Обоянский район, с. Чекмаревка)"
"Муниципальное бюджетное общеобразовательное учреждение “Шерекинская средняя общеобразовательная школа” Льговского района Курской области (307741, Курская область, Льговский район, д. Шерекино)"
"Муниципальное бюджетное общеобразовательное учреждение “Шумаковская средняя общеобразовательная школа” Курского района Курской области (305541, Курская область, Курский район, д. Большое Шумаково, д. 259)"
"Муниципальное бюджетное общеобразовательное учреждение “Щекинская средняя общеобразовательная школа” (307352, Курская область, Рыльский район, с. Щекино, д. 64)"
"Муниципальное бюджетное общеобразовательное учреждение “Щетинская основная общеобразовательная школа” Курского района Курской области (305511, Курская область, Курский район, д. Щетинка, д. 1-В)"
"Муниципальное казенное общеобразовательное учреждение “Анахинская основная общеобразовательная школа” Октябрьского района Курской области (307207, Курская область, Октябрьский район, д. Анахина, ул. Школьная, д. 85А)"
"Муниципальное казенное общеобразовательное учреждение “Артюховская основная общеобразовательная школа” Октябрьского района Курской области (307203, Курская область, м.р-н Октябрьский, д. с. п. Артюховский сельсовет, д. Артюховка, зд. 10)"
"Муниципальное казенное общеобразовательное учреждение “Афанасьевская средняя общеобразовательная школа” Курчатовского района Курской области (307223, Курская область, Курчатовский район, с. Афанасьевка)"
"Муниципальное казенное общеобразовательное учреждение “Барановская средняя общеобразовательная школа имени Николая Ивановича Лихачёва” (306840, Курская область, Горшеченский район, с. Бараново, ул. Лихачева, д. 42)"
"Муниципальное казенное общеобразовательное учреждение “Беличанская средняя общеобразовательная школа” Беловского района Курской области (307906, Курская область, Беловский район, с. Белица, ул. Советская, д. 26)"
"Муниципальное казенное общеобразовательное учреждение “Беловская средняя общеобразовательная школа” Беловского района Курской области (307910, Курская область, Беловский район, сл. Белая, ул. Советская, д. 3)"
"Муниципальное казенное общеобразовательное учреждение “Беляевская средняя общеобразовательная школа” (307631, Курская область, Конышевский район, с. Беляево)"
"Муниципальное казенное общеобразовательное учреждение “Березовецкая основная общеобразовательная школа” Поныровского района Курской области (306005, Курская область, Поныровский район, с. Березовец)"
"Муниципальное казенное общеобразовательное учреждение “Бирюковская основная общеобразовательная школа” Большесолдатского района Курской области (307865, Курская область, Большесолдатский район, д. Бирюковка, д. 194)"
"Муниципальное казенное общеобразовательное учреждение “Благодатенская средняя общеобразовательная школа” Кореневского района Курской области (307414, Курская область, Кореневский район, с. Благодатное, д. 17)"
"Муниципальное казенное общеобразовательное учреждение “Бобравская средняя общеобразовательная школа” Беловского района Курской области (307931, Курская область, Беловский район, с. Бобрава, ул. Молодежная, зд. 2)"
"Муниципальное казенное общеобразовательное учреждение “Бобровская основная общеобразовательная школа” Поныровского района Курской области (306006, Курская область, м.р-н Поныровский, с. п. Горяйновский сельсовет, с. Бобровка, зд. 54А)"
"Муниципальное казенное общеобразовательное учреждение “Бобрышевская средняя общеобразовательная школа” Пристенского района Курской области (306220, Курская область, Пристенский район, с. Бобрышево, ул. Плант, д. 28А)"
"Муниципальное казенное общеобразовательное учреждение “Болотская средняя общеобразовательная школа имени Героя Советского Союза Ивана Моисеевича Воротынцева” (306827, Курская область, Горшеченский район, с. Болото, ул. Раздольная, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Большеанненковская средняя общеобразовательная школа” Фатежского района Курской области (307126, Курская область, Фатежский район, д. Большое Анненково)"
"Муниципальное казенное общеобразовательное учреждение “Большедолженковская средняя общеобразовательная школа” Октябрьского района Курской области (307210, Курская область, Октябрьский район, с. Большое Долженково, ул. Новая, д. 3)"
"Муниципальное казенное общеобразовательное учреждение “Большежировская средняя общеобразовательная школа имени Героя Советского Союза Лукьянчикова Леонида Васильевича” Фатежского района Курской области (307116, Курская область, Фатежский район, с. Большое Жирово, д. 133)"
"Муниципальное казенное общеобразовательное учреждение “Большесолдатская средняя общеобразовательная школа” Большесолдатского района Курской области (307850, Курская область, Большесолдатский район, с. Большое Солдатское, ул. Кооперативная, д. 13)"
"Муниципальное казенное общеобразовательное учреждение “Борковская основная общеобразовательная школа” Суджанского района Курской области (307824, Курская область, Суджанский район, с. Борки, ул. Королевка, д. 36)"
"Муниципальное казенное общеобразовательное учреждение “Борщенская средняя общеобразовательная школа” Большесолдатского района Курской области (307857, Курская область, Большесолдатский район, с. Борщень, ул. Школьная, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Будищанская основная общеобразовательная школа” Большесолдатского района Курской области (307846, Курская область, Большесолдатский район, д. Будище, д. 88)"
"Муниципальное казенное общеобразовательное учреждение “Быковская средняя общеобразовательная школа имени Героя Советского Союза З.М. Туснолобовой-Марченко” (306814, Курская область, Горшеченский район, с. Быково, ул. Школьная, д. 32)"
"Муниципальное казенное общеобразовательное учреждение “Ванинская средняя общеобразовательная школа” Октябрьского района Курской области (307200, Курская область, м.р-н Октябрьский, с. п. Большедолженковский сельсовет, д. Ванина, ул. Садовая, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Васильевская средняя общеобразовательная школа” (307614, Курская область, Конышевский район, д. Васильевка, д. 35, помещ. 1)"
"Муниципальное казенное общеобразовательное учреждение “Верхнеапоченская средняя общеобразовательная школа” Советского района Курской области (306627, Курская область, м.р-н Советский, с. п. Верхнерагозецкий сельсовет, с. Верхние Апочки, ул. Московская, д. 39)"
"Муниципальное казенное общеобразовательное учреждение “Верхнеграйворонская основная общеобразовательная школа” Касторенского района Курской области (306725, Курская область, Касторенский район, с. Верхняя Грайворонка, ул. Центральная, д. 9А)"
"Муниципальное казенное общеобразовательное учреждение “Верхне-Грунская средняя общеобразовательная школа” Кореневского района Курской области (307415, Курская область, Кореневский район, с. Верхняя Груня, д. 167)"
"Муниципальное казенное общеобразовательное учреждение “Верхнелюбажская средняя общеобразовательная школа” Фатежского района Курской области (307120, Курская область, Фатежский район, с. Верхний Любаж, ул. Школьная, д. 24)"
"Муниципальное казенное общеобразовательное учреждение “Верхне-Ольшанская основная общеобразовательная школа” Пристенского района Курской области (306214, Курская область, Пристенский район, с. Верхняя Ольшанка, ул. Школьная, д. 40)"
"Муниципальное казенное общеобразовательное учреждение “Верхнерагозецкая основная общеобразовательная школа” Советского района Курской области (306626, Курская область, Советский район, д. Ефросимовка, ул. Центральная, д. 57)"
"Муниципальное казенное общеобразовательное учреждение “Вечерняя (сменная) общеобразовательная школа № 9” (305004, Курская область, г. Курск, ул. Садовая, д. 36)"
"Муниципальное казенное общеобразовательное учреждение “Вишневская средняя общеобразовательная школа” Беловского района Курской области (307917, Курская область, Беловский район, с. Вишнево, ул. Жихаревка, д. 5А)"
"Муниципальное казенное общеобразовательное учреждение “Возовская средняя общеобразовательная школа” Поныровского района Курской области (306010, Курская область, Поныровский район, п. Возы, ул. Комсомольская, д. 5-А)"
"Муниципальное казенное общеобразовательное учреждение “Волжанская средняя общеобразовательная школа имени Героя Социалистического Труда Василия Михайловича Репринцева” Советского района Курской области (306600, Курская область, м.р-н Советский, с. п. Волжанский сельсовет, д. Волжанец, ул. Школьная, д. 14)"
"Муниципальное казенное общеобразовательное учреждение “Волоконская средняя общеобразовательная школа имени Героя Советского Союза Александра Васильевича Забояркина” Большесолдатского района Курской области (307855, Курская область, Большесолдатский район, с. Волоконск)"
"Муниципальное казенное общеобразовательное учреждение “Воробжанская средняя общеобразовательная школа” Суджанского района Курской области (307825, Курская область, Суджанский район, с. Воробжа, ул. Центральная, д. 4)"
"Муниципальное казенное общеобразовательное учреждение “Гирьянская средняя общеобразовательная школа” Беловского района Курской области (307900, Курская область, Беловский район, д. Гирьи, ул. Зеленая, д. 12)"
"Муниципальное казенное общеобразовательное учреждение “Глазовская средняя общеобразовательная школа” (307623, Курская область, м.р-н Конышевский, с. п. Малогородьковский сельсовет, с. Глазово, д. 22)"
"Муниципальное казенное общеобразовательное учреждение “Глебовская средняя общеобразовательная школа имени Артёма” Фатежского района Курской области (307127, Курская область, м.р-н Фатежский, с. п. Глебовский сельсовет, д. Зыковка, зд. 1)"
"Муниципальное казенное общеобразовательное учреждение “Глушковская средняя общеобразовательная школа имени С.В. Омельченко” Глушковского района Курской области (307450, Курская область, Глушковский район, п. Глушково, ул. Советская, д. 59)"
"Муниципальное казенное общеобразовательное учреждение “Гончаровская средняя общеобразовательная школа” Суджанского района Курской области (307800, Курская область, Суджанский район, сл. Гончаровка, пер. Гагарина второй, д. 8)"
"Муниципальное казенное общеобразовательное учреждение “Горшеченская средняя общеобразовательная школа имени Н.И. Жиронкина” (306800, Курская область, Горшеченский район, рп. Горшечное, пер. Школьный, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Горяйновская основная общеобразовательная школа” Поныровского района Курской области (307114, Курская область, Поныровский район, с. Горяйново)"
"Муниципальное казенное общеобразовательное учреждение “Дичнянская средняя общеобразовательная школа” Курчатовского района Курской области (307236, Курская область, Курчатовский район, с. Дичня)"
"Муниципальное казенное общеобразовательное учреждение “Дмитриевская основная общеобразовательная школа” Золотухинского района Курской области (306026, Курская область, Золотухинский район, с. Дмитриевка, влд. 69)"
"Муниципальное казенное общеобразовательное учреждение “Добро-Колодезская средняя общеобразовательная школа имени полного кавалера ордена Славы Рассохина Дмитрия Федоровича” Солнцевского района Курской области (306112, Курская область, Солнцевский район, с. Доброе, ул. Победы, д. 22)"
"Муниципальное казенное общеобразовательное учреждение “Долгобудская средняя общеобразовательная школа” Беловского района Курской области (307923, Курская область, Беловский район, с. Долгие Буды, ул. Первомайская, д. 8)"
"Муниципальное казенное общеобразовательное учреждение “Дьяконовская средняя общеобразовательная школа имени Героя Советского Союза А.М. Ломакина” Октябрьского района Курской области (307213, Курская область, Октябрьский район, с. Дьяконово, ул. Школьная, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Жерновецкая средняя общеобразовательная школа” Касторенского района Курской области (306724, Курская область, Касторенский район, с. Жерновец, ул. Школьная, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Залининская средняя общеобразовательная школа” Октябрьского района Курской области (307214, Курская область, Октябрьский район, с. Дьяконово, ул. Победы, д. 63)"
"Муниципальное казенное общеобразовательное учреждение “Замостянская средняя общеобразовательная школа” Суджанского района Курской области (307820, Курская область, Суджанский район, с. Замостье, ул. Ленина, д. 137)"
"Муниципальное казенное общеобразовательное учреждение “Заолешенская основная общеобразовательная школа” Суджанского района Курской области (307831, Курская область, Суджанский район, с. Заолешенка, ул. Школьная, д. 2)"
"Муниципальное казенное общеобразовательное учреждение “Защитенская средняя общеобразовательная школа” Щигровского района Курской области (306513, Курская область, Щигровский район, с. Защитное)"
"Муниципальное казенное общеобразовательное учреждение “Званновская средняя общеобразовательная школа” Глушковского района Курской области (307470, Курская область, Глушковский район, с. Званное, ул. Молодежная)"
"Муниципальное казенное общеобразовательное учреждение “Знаменская средняя общеобразовательная школа” Щигровского района Курской области (306503, Курская область, Щигровский район, д. Пожидаевка)"
"Муниципальное казенное общеобразовательное учреждение “Золотухинская основная общеобразовательная школа” Золотухинского района Курской области (306020, Курская область, Золотухинский район, рп. Золотухино, ул. Железнодорожная, д. 68)"
"Муниципальное казенное общеобразовательное учреждение “Зуевская основная общеобразовательная школа имени Героя Советского Союза Марицкого Николая Васильевича” Солнцевского района Курской области (306137, Курская область, Солнцевский район, с. Зуевка, ул. Школьная, д. 29)"
"Муниципальное казенное общеобразовательное учреждение “Иванинская средняя общеобразовательная школа” Курчатовского района Курской области (307220, Курская область, Курчатовский район, пгт. Иванино, ул. Советская, д. 4)"
"Муниципальное казенное общеобразовательное учреждение “Ильковская средняя общеобразовательная школа” Беловского района Курской области (307916, Курская область, Беловский район, с. Илек, ул. План, д. 3)"
"Муниципальное казенное общеобразовательное учреждение “Казанская основная общеобразовательная школа” Золотухинского района Курской области (306035, Курская область, Золотухинский район, с. 2-я Казанка, ул. Школьная, д. 19)"
"Муниципальное казенное общеобразовательное учреждение “Казачелокнянская средняя общеобразовательная школа” Суджанского района Курской области (307810, Курская область, Суджанский район, с. Казачья Локня, ул. Новоселовка, д. 34)"
"Муниципальное казенное общеобразовательное учреждение “Кармановская средняя общеобразовательная школа Железногорского района Курской области” (307151, Курская область, Железногорский район, с. Карманово)"
"Муниципальное казенное общеобразовательное учреждение “Касторенская средняя общеобразовательная школа № 1” Касторенского района Курской области (306700, Курская область, Касторенский район, рп. Касторное, ул. Парковая, д. 2)"
"Муниципальное казенное общеобразовательное учреждение “Касторенская средняя общеобразовательная школа № 2” Касторенского района Курской области (306704, Курская область, Касторенский район, рп. Касторное, ул. Буденного, д. 36)"
"Муниципальное казенное общеобразовательное учреждение “Кашарская средняя общеобразовательная школа” (307633, Курская область, Конышевский район, д. Кашара)"
"Муниципальное казенное общеобразовательное учреждение “Кировская средняя общеобразовательная школа” Пристенского района Курской области (306211, Курская область, Пристенский район, пгт. Кировский, ул. Ломоносова, д. 16)"
"Муниципальное казенное общеобразовательное учреждение “Кобыльская средняя общеобразовательная школа” Глушковского района Курской области (307455, Курская область, Глушковский район, с. Кобылки, ул. Средняя)"
"Муниципальное казенное общеобразовательное учреждение “Комаровская средняя общеобразовательная школа” Кореневского района Курской области (307441, Курская область, Кореневский район, с. Комаровка, д. 100 Б)"
"Муниципальное казенное общеобразовательное учреждение “Кондратовская средняя общеобразовательная школа” Беловского района Курской области (307902, Курская область, Беловский район, с. Кондратовка, ул. Школьная, д. 4/1)"
"Муниципальное казенное общеобразовательное учреждение “Конышевская средняя общеобразовательная школа” (307620, Курская область, Конышевский район, рп. Конышевка, ул. Школьная, д. 8Г)"
"Муниципальное казенное общеобразовательное учреждение “Кореневская средняя общеобразовательная школа № 1 им. В. Крохина” Кореневского района Курской области (307410, Курская область, Кореневский район, пгт. Коренево, ул. Школьная, зд. 1)"
"Муниципальное казенное общеобразовательное учреждение “Кореневская средняя общеобразовательная школа № 2” Кореневского района Курской области (307411, Курская область, Кореневский район, с. Коренево, ул. Гигант, д. 1, к. Б)"
"Муниципальное казенное общеобразовательное учреждение “Корочкинская основная общеобразовательная школа” Беловского района Курской области (307920, Курская область, Беловский район, д. Корочка, д. 167)"
"Муниципальное казенное общеобразовательное учреждение “Косоржанская средняя общеобразовательная школа имени Героя Советского Союза Н.И. Кононенкова” Щигровского района Курской области (306520, Курская область, Щигровский район, с. Косоржа)"
"Муниципальное казенное общеобразовательное учреждение “Косторнянская основная общеобразовательная школа” Большесолдатского района Курской области (307864, Курская область, Большесолдатский район, д. 1-я Косторная, ул. Школьная, д. 9)"
"Муниципальное казенное общеобразовательное учреждение “Котовская основная общеобразовательная школа” Пристенского района Курской области (306221, Курская область, Пристенский район, с. Котово, ул. Центральная, д. 1)"
